mag,place,time,updated,tz,url,detail,felt,cdi,mmi,alert,status,tsunami,sig,net,code,ids,sources,types,nst,dmin,rms,gap,magType,type,title,coordinates,Longitude,Latitude,Depth,id,time_format_full,time_format_hms,time_format_ymd,year,month,day,hours,minutes,seconds
3.8,Turkey,1173643907770,1415323911571,,https://earthquake.usgs.gov/earthquakes/eventpage/usp000f6h8,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp000f6h8&format=geojson,,,,,reviewed,0,222,us,p000f6h8,",usp000f6h8,",",us,",",impact-text,origin,phase-data,",36.0,,,48.9,md,earthquake,"M 3.8 - 26 km W of ?skenderun, Turkey","[35.876, 36.557, 6.3]",35.876, 36.557, 6.3,usp000f6h8,2007-03-11 23:11:47.770000,23:11:47,2007-03-11,2007,03,11,23,11,47.770000
3.7,Turkey,1173656127140,1415323911618,,https://earthquake.usgs.gov/earthquakes/eventpage/usp000f6hr,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp000f6hr&format=geojson,,,,,reviewed,0,211,us,p000f6hr,",usp000f6hr,",",us,",",impact-text,origin,phase-data,",34.0,,,76.7,ml,earthquake,"M 3.7 - 10 km S of Sivrice, Turkey","[39.304, 38.352, 3.6]",39.304, 38.352, 3.6,usp000f6hr,2007-03-12 02:35:27.140000,02:35:27,2007-03-12,2007,03,12,02,35,27.140000
4.0,Turkey,1173702797940,1415323911777,,https://earthquake.usgs.gov/earthquakes/eventpage/usp000f6jk,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp000f6jk&format=geojson,,,,,reviewed,0,246,us,p000f6jk,",usp000f6jk,",",us,",",impact-text,origin,phase-data,",29.0,,,49.2,mb,earthquake,"M 4.0 - 24 km NNW of Bingöl, Turkey","[40.43, 39.1, 5]",40.43, 39.1, 5,usp000f6jk,2007-03-12 15:33:17.940000,15:33:17,2007-03-12,2007,03,12,15,33,17.940000
3.8,Turkey,1173761239000,1415323912137,,https://earthquake.usgs.gov/earthquakes/eventpage/usp000f6mb,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp000f6mb&format=geojson,,,,,reviewed,0,222,us,p000f6mb,",usp000f6mb,",",us,",",impact-text,origin,phase-data,",33.0,,,96.8,ml,earthquake,"M 3.8 - 13 km W of Behram, Turkey","[26.174, 39.509, 13.4]",26.174, 39.509, 13.4,usp000f6mb,2007-03-13 07:47:19,07:47:19,2007-03-13,2007,03,13,07,47,19
3.5,Turkey,1173777180800,1415323912218,,https://earthquake.usgs.gov/earthquakes/eventpage/usp000f6ms,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp000f6ms&format=geojson,,,,,reviewed,0,188,us,p000f6ms,",usp000f6ms,",",us,",",impact-text,origin,phase-data,",4.0,,,214.3,md,earthquake,"M 3.5 - 23 km NNE of Ortaca, Turkey","[28.86, 37.04, 26]",28.86, 37.04, 26,usp000f6ms,2007-03-13 12:13:00.800000,12:13:00,2007-03-13,2007,03,13,12,13,00.800000
3.4,Turkey,1174176987000,1415323913297,,https://earthquake.usgs.gov/earthquakes/eventpage/usp000f6wp,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp000f6wp&format=geojson,,,,,reviewed,0,178,us,p000f6wp,",usp000f6wp,",",us,",",impact-text,origin,phase-data,",9.0,,,295.2,md,earthquake,"M 3.4 - 17 km ESE of Ka?, Turkey","[29.822, 36.156, 28.6]",29.822, 36.156, 28.6,usp000f6wp,2007-03-18 03:16:27,03:16:27,2007-03-18,2007,03,18,03,16,27
3.6,Greece,1174266879000,1415323913898,,https://earthquake.usgs.gov/earthquakes/eventpage/usp000f6z6,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp000f6z6&format=geojson,,,,,reviewed,0,199,us,p000f6z6,",usp000f6z6,",",us,",",impact-text,origin,phase-data,",7.0,,,136.4,md,earthquake,"M 3.6 - 26 km SW of Plomári, Greece","[26.115, 38.839, 14.4]",26.115, 38.839, 14.4,usp000f6z6,2007-03-19 04:14:39,04:14:39,2007-03-19,2007,03,19,04,14,39
3.0,Turkey,1174300046770,1415323913970,,https://earthquake.usgs.gov/earthquakes/eventpage/usp000f6zv,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp000f6zv&format=geojson,,,,,reviewed,0,138,us,p000f6zv,",usp000f6zv,",",us,",",impact-text,origin,phase-data,",13.0,,,156.1,md,earthquake,"M 3.0 - 12 km N of Bolu, Turkey","[31.606, 40.844, 8.5]",31.606, 40.844, 8.5,usp000f6zv,2007-03-19 13:27:26.770000,13:27:26,2007-03-19,2007,03,19,13,27,26.770000
3.3,Greece,1174373186900,1415323914133,,https://earthquake.usgs.gov/earthquakes/eventpage/usp000f71d,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp000f71d&format=geojson,,,,,reviewed,0,168,us,p000f71d,",usp000f71d,",",us,",",impact-text,origin,phase-data,",4.0,,,261.6,md,earthquake,"M 3.3 - 12 km S of Mandráki, Greece","[27.12, 36.5, 13]",27.12, 36.5, 13,usp000f71d,2007-03-20 09:46:26.900000,09:46:26,2007-03-20,2007,03,20,09,46,26.900000
3.4,Greece,1174391706400,1415323914184,,https://earthquake.usgs.gov/earthquakes/eventpage/usp000f720,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp000f720&format=geojson,,,,,reviewed,0,178,us,p000f720,",usp000f720,",",us,",",impact-text,origin,phase-data,",12.0,,,103.9,md,earthquake,"M 3.4 - 33 km WNW of Kéfalos, Greece","[26.6, 36.83, 29]",26.6, 36.83, 29,usp000f720,2007-03-20 14:55:06.400000,14:55:06,2007-03-20,2007,03,20,14,55,06.400000
3.0,Greece,1174532611600,1415323914559,,https://earthquake.usgs.gov/earthquakes/eventpage/usp000f753,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp000f753&format=geojson,,,,,reviewed,0,138,us,p000f753,",usp000f753,",",us,",",impact-text,origin,phase-data,",4.0,,,196.9,md,earthquake,"M 3.0 - 7 km E of Vareiá, Greece","[26.67, 39.08, 15]",26.67, 39.08, 15,usp000f753,2007-03-22 06:03:31.600000,06:03:31,2007-03-22,2007,03,22,06,03,31.600000
3.7,Turkey,1174547359720,1415323914655,,https://earthquake.usgs.gov/earthquakes/eventpage/usp000f75k,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp000f75k&format=geojson,,,,,reviewed,0,211,us,p000f75k,",usp000f75k,",",us,",",impact-text,origin,phase-data,",7.0,,,328.6,m,earthquake,"M 3.7 - 90 km SSW of Türkler, Turkey","[31.449, 35.841, 45]",31.449, 35.841, 45,usp000f75k,2007-03-22 10:09:19.720000,10:09:19,2007-03-22,2007,03,22,10,09,19.720000
3.5,Turkey,1174733241050,1415323915209,,https://earthquake.usgs.gov/earthquakes/eventpage/usp000f79t,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp000f79t&format=geojson,,,,,reviewed,0,188,us,p000f79t,",usp000f79t,",",us,",",impact-text,origin,phase-data,",5.0,,,336.9,ml,earthquake,"M 3.5 - 92 km WSW of Gazipa?a, Turkey","[31.449, 35.822, 10]",31.449, 35.822, 10,usp000f79t,2007-03-24 13:47:21.050000,13:47:21,2007-03-24,2007,03,24,13,47,21.050000
3.8,Greece,1174738230000,1415323915216,,https://earthquake.usgs.gov/earthquakes/eventpage/usp000f79x,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp000f79x&format=geojson,,,,,reviewed,0,222,us,p000f79x,",usp000f79x,",",us,",",impact-text,origin,phase-data,",13.0,,,152.9,md,earthquake,"M 3.8 - 15 km SW of Plomári, Greece","[26.232, 38.892, 14.3]",26.232, 38.892, 14.3,usp000f79x,2007-03-24 15:10:30,15:10:30,2007-03-24,2007,03,24,15,10,30
3.6,Greece,1174810652700,1415323915599,,https://earthquake.usgs.gov/earthquakes/eventpage/usp000f7c9,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp000f7c9&format=geojson,,,,,reviewed,0,199,us,p000f7c9,",usp000f7c9,",",us,",",impact-text,origin,phase-data,",12.0,,,145.0,ml,earthquake,"M 3.6 - 20 km SW of Plomári, Greece","[26.18, 38.87, 18]",26.18, 38.87, 18,usp000f7c9,2007-03-25 11:17:32.700000,11:17:32,2007-03-25,2007,03,25,11,17,32.700000
3.8,Greece,1174906726200,1415323916179,,https://earthquake.usgs.gov/earthquakes/eventpage/usp000f7gf,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp000f7gf&format=geojson,,,,,reviewed,0,222,us,p000f7gf,",usp000f7gf,",",us,",",impact-text,origin,phase-data,",22.0,,,101.9,m,earthquake,"M 3.8 - 32 km W of Kéfalos, Greece","[26.6, 36.78, 176]",26.6, 36.78, 176,usp000f7gf,2007-03-26 13:58:46.200000,13:58:46,2007-03-26,2007,03,26,13,58,46.200000
4.2,Turkey,1174935275360,1415323916334,,https://earthquake.usgs.gov/earthquakes/eventpage/usp000f7ht,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp000f7ht&format=geojson,,,,,reviewed,0,271,us,p000f7ht,",usp000f7ht,",",us,",",impact-text,origin,phase-data,",17.0,,0.99,192.1,mb,earthquake,"M 4.2 - 33 km E of Özalp, Turkey","[44.368, 38.649, 14.5]",44.368, 38.649, 14.5,usp000f7ht,2007-03-26 21:54:35.360000,21:54:35,2007-03-26,2007,03,26,21,54,35.360000
3.3,Greece,1174982067200,1415323916783,,https://earthquake.usgs.gov/earthquakes/eventpage/usp000f7kz,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp000f7kz&format=geojson,,,,,reviewed,0,168,us,p000f7kz,",usp000f7kz,",",us,",",impact-text,origin,phase-data,",4.0,,,138.1,md,earthquake,"M 3.3 - 36 km WSW of Émponas, Greece","[27.51, 36.05, 4]",27.51, 36.05, 4,usp000f7kz,2007-03-27 10:54:27.200000,10:54:27,2007-03-27,2007,03,27,10,54,27.200000
3.4,Turkey,1175073217000,1415323917178,,https://earthquake.usgs.gov/earthquakes/eventpage/usp000f7py,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp000f7py&format=geojson,,,,,reviewed,0,178,us,p000f7py,",usp000f7py,",",us,",",impact-text,origin,phase-data,",4.0,,,180.2,md,earthquake,"M 3.4 - 18 km SW of Seferihisar, Turkey","[26.711, 38.063, 5]",26.711, 38.063, 5,usp000f7py,2007-03-28 12:13:37,12:13:37,2007-03-28,2007,03,28,12,13,37
3.5,Turkey,1175081094500,1415323917193,,https://earthquake.usgs.gov/earthquakes/eventpage/usp000f7q3,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp000f7q3&format=geojson,,,,,reviewed,0,188,us,p000f7q3,",usp000f7q3,",",us,",",impact-text,origin,phase-data,",4.0,,,171.4,md,earthquake,"M 3.5 - 20 km WSW of Seferihisar, Turkey","[26.62, 38.13, 23]",26.62, 38.13, 23,usp000f7q3,2007-03-28 14:24:54.500000,14:24:54,2007-03-28,2007,03,28,14,24,54.500000
3.3,Greece,1175138658000,1415323917424,,https://earthquake.usgs.gov/earthquakes/eventpage/usp000f7rk,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp000f7rk&format=geojson,,,,,reviewed,0,168,us,p000f7rk,",usp000f7rk,",",us,",",impact-text,origin,phase-data,",4.0,,,183.0,md,earthquake,"M 3.3 - 3 km WSW of Skópelos, Greece","[26.414, 39.023, 15.4]",26.414, 39.023, 15.4,usp000f7rk,2007-03-29 06:24:18,06:24:18,2007-03-29,2007,03,29,06,24,18
3.2,Greece,1175233627300,1415323917828,,https://earthquake.usgs.gov/earthquakes/eventpage/usp000f7up,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp000f7up&format=geojson,,,,,reviewed,0,158,us,p000f7up,",usp000f7up,",",us,",",impact-text,origin,phase-data,",5.0,,,140.2,md,earthquake,"M 3.2 - 62 km NW of Fry, Greece","[26.45, 35.82, 4]",26.45, 35.82, 4,usp000f7up,2007-03-30 08:47:07.300000,08:47:07,2007-03-30,2007,03,30,08,47,07.300000
4.5,Turkey,1175273813000,1415323918079,,https://earthquake.usgs.gov/earthquakes/eventpage/usp000f7w3,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp000f7w3&format=geojson,,,,,reviewed,0,312,us,p000f7w3,",usp000f7w3,",",us,",",impact-text,origin,phase-data,",233.0,,,23.6,mb,earthquake,"M 4.5 - 15 km SSW of Gelendost, Turkey","[30.93, 37.999, 6.6]",30.93, 37.999, 6.6,usp000f7w3,2007-03-30 19:56:53,19:56:53,2007-03-30,2007,03,30,19,56,53
4.1,Turkey,1175275791000,1415323918103,,https://earthquake.usgs.gov/earthquakes/eventpage/usp000f7w7,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp000f7w7&format=geojson,,,,,reviewed,0,259,us,p000f7w7,",usp000f7w7,",",us,",",impact-text,origin,phase-data,",19.0,,,86.3,ml,earthquake,"M 4.1 - 14 km SW of Gelendost, Turkey","[30.914, 38.021, 9.6]",30.914, 38.021, 9.6,usp000f7w7,2007-03-30 20:29:51,20:29:51,2007-03-30,2007,03,30,20,29,51
3.1,Turkey,1175278354570,1415323918107,,https://earthquake.usgs.gov/earthquakes/eventpage/usp000f7w9,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp000f7w9&format=geojson,,,,,reviewed,0,148,us,p000f7w9,",usp000f7w9,",",us,",",impact-text,origin,phase-data,",14.0,,,56.1,md,earthquake,"M 3.1 - 12 km NNE of E?irdir, Turkey","[30.91, 37.977, 5]",30.91, 37.977, 5,usp000f7w9,2007-03-30 21:12:34.570000,21:12:34,2007-03-30,2007,03,30,21,12,34.570000
3.0,Turkey,1175279419610,1415323918111,,https://earthquake.usgs.gov/earthquakes/eventpage/usp000f7wb,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp000f7wb&format=geojson,,,,,reviewed,0,138,us,p000f7wb,",usp000f7wb,",",us,",",impact-text,origin,phase-data,",7.0,,,83.2,md,earthquake,"M 3.0 - 10 km NE of E?irdir, Turkey","[30.938, 37.94, 6.8]",30.938, 37.94, 6.8,usp000f7wb,2007-03-30 21:30:19.610000,21:30:19,2007-03-30,2007,03,30,21,30,19.610000
3.0,Turkey,1175279849800,1415323918114,,https://earthquake.usgs.gov/earthquakes/eventpage/usp000f7wd,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp000f7wd&format=geojson,,,,,reviewed,0,138,us,p000f7wd,",usp000f7wd,",",us,",",impact-text,origin,phase-data,",8.0,,,85.1,md,earthquake,"M 3.0 - 11 km NE of E?irdir, Turkey","[30.963, 37.935, 7.9]",30.963, 37.935, 7.9,usp000f7wd,2007-03-30 21:37:29.800000,21:37:29,2007-03-30,2007,03,30,21,37,29.800000
3.0,Turkey,1175280448160,1415323918117,,https://earthquake.usgs.gov/earthquakes/eventpage/usp000f7wf,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp000f7wf&format=geojson,,,,,reviewed,0,138,us,p000f7wf,",usp000f7wf,",",us,",",impact-text,origin,phase-data,",7.0,,,118.6,md,earthquake,"M 3.0 - 13 km NE of E?irdir, Turkey","[30.946, 37.968, 5.1]",30.946, 37.968, 5.1,usp000f7wf,2007-03-30 21:47:28.160000,21:47:28,2007-03-30,2007,03,30,21,47,28.160000
3.1,Turkey,1175280755400,1415323918118,,https://earthquake.usgs.gov/earthquakes/eventpage/usp000f7wg,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp000f7wg&format=geojson,,,,,reviewed,0,148,us,p000f7wg,",usp000f7wg,",",us,",",impact-text,origin,phase-data,",9.0,,,67.9,md,earthquake,"M 3.1 - 11 km NE of E?irdir, Turkey","[30.947, 37.939, 10.1]",30.947, 37.939, 10.1,usp000f7wg,2007-03-30 21:52:35.400000,21:52:35,2007-03-30,2007,03,30,21,52,35.400000
3.0,Turkey,1175281229500,1415323918119,,https://earthquake.usgs.gov/earthquakes/eventpage/usp000f7wh,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp000f7wh&format=geojson,,,,,reviewed,0,138,us,p000f7wh,",usp000f7wh,",",us,",",impact-text,origin,phase-data,",7.0,,,121.8,md,earthquake,"M 3.0 - 10 km NE of E?irdir, Turkey","[30.943, 37.934, 5]",30.943, 37.934, 5,usp000f7wh,2007-03-30 22:00:29.500000,22:00:29,2007-03-30,2007,03,30,22,00,29.500000
4.9,Turkey,1175282636070,1478741852979,,https://earthquake.usgs.gov/earthquakes/eventpage/usp000f7wm,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp000f7wm&format=geojson,,,,,reviewed,0,369,us,p000f7wm,",gcmtc200703301923a,usp000f7wm,gcmt20070330192356,",",gcmt,us,gcmt,",",focal-mechanism,impact-text,moment-tensor,origin,phase-data,",220.0,,,46.9,mwc,earthquake,"M 4.9 - 14 km NNE of E?irdir, Turkey","[30.916, 37.994, 5.9]",30.916, 37.994, 5.9,usp000f7wm,2007-03-30 22:23:56.070000,22:23:56,2007-03-30,2007,03,30,22,23,56.070000
3.1,Turkey,1175283388340,1415323918156,,https://earthquake.usgs.gov/earthquakes/eventpage/usp000f7wp,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp000f7wp&format=geojson,,,,,reviewed,0,148,us,p000f7wp,",usp000f7wp,",",us,",",impact-text,origin,phase-data,",7.0,,,118.6,md,earthquake,"M 3.1 - 14 km NE of E?irdir, Turkey","[30.953, 37.972, 3.1]",30.953, 37.972, 3.1,usp000f7wp,2007-03-30 22:36:28.340000,22:36:28,2007-03-30,2007,03,30,22,36,28.340000
3.0,Turkey,1175283683540,1415323918161,,https://earthquake.usgs.gov/earthquakes/eventpage/usp000f7ws,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp000f7ws&format=geojson,,,,,reviewed,0,138,us,p000f7ws,",usp000f7ws,",",us,",",impact-text,origin,phase-data,",6.0,,,115.3,md,earthquake,"M 3.0 - 14 km NNE of E?irdir, Turkey","[30.93, 37.991, 6.7]",30.93, 37.991, 6.7,usp000f7ws,2007-03-30 22:41:23.540000,22:41:23,2007-03-30,2007,03,30,22,41,23.540000
3.0,Turkey,1175283904400,1415323918162,,https://earthquake.usgs.gov/earthquakes/eventpage/usp000f7wt,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp000f7wt&format=geojson,,,,,reviewed,0,138,us,p000f7wt,",usp000f7wt,",",us,",",impact-text,origin,phase-data,",7.0,,,118.5,md,earthquake,"M 3.0 - 12 km NE of E?irdir, Turkey","[30.936, 37.962, 5]",30.936, 37.962, 5,usp000f7wt,2007-03-30 22:45:04.400000,22:45:04,2007-03-30,2007,03,30,22,45,04.400000
3.0,Turkey,1175285091710,1415323918183,,https://earthquake.usgs.gov/earthquakes/eventpage/usp000f7wx,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp000f7wx&format=geojson,,,,,reviewed,0,138,us,p000f7wx,",usp000f7wx,",",us,",",impact-text,origin,phase-data,",6.0,,,115.7,md,earthquake,"M 3.0 - 14 km NNE of E?irdir, Turkey","[30.93, 37.986, 14.8]",30.93, 37.986, 14.8,usp000f7wx,2007-03-30 23:04:51.710000,23:04:51,2007-03-30,2007,03,30,23,04,51.710000
4.1,Turkey,1175285442920,1415323918184,,https://earthquake.usgs.gov/earthquakes/eventpage/usp000f7wy,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp000f7wy&format=geojson,,,,,reviewed,0,259,us,p000f7wy,",usp000f7wy,",",us,",",impact-text,origin,phase-data,",82.0,,,47.5,mb,earthquake,"M 4.1 - 14 km SSW of Gelendost, Turkey","[30.934, 38.002, 8.1]",30.934, 38.002, 8.1,usp000f7wy,2007-03-30 23:10:42.920000,23:10:42,2007-03-30,2007,03,30,23,10,42.920000
3.1,Turkey,1175285588170,1415323918190,,https://earthquake.usgs.gov/earthquakes/eventpage/usp000f7wz,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp000f7wz&format=geojson,,,,,reviewed,0,148,us,p000f7wz,",usp000f7wz,",",us,",",impact-text,origin,phase-data,",6.0,,,120.2,md,earthquake,"M 3.1 - 13 km NE of E?irdir, Turkey","[30.962, 37.963, 8.5]",30.962, 37.963, 8.5,usp000f7wz,2007-03-30 23:13:08.170000,23:13:08,2007-03-30,2007,03,30,23,13,08.170000
3.0,Turkey,1175285865850,1415323918191,,https://earthquake.usgs.gov/earthquakes/eventpage/usp000f7x0,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp000f7x0&format=geojson,,,,,reviewed,0,138,us,p000f7x0,",usp000f7x0,",",us,",",impact-text,origin,phase-data,",7.0,,,115.8,md,earthquake,"M 3.0 - 15 km NNE of E?irdir, Turkey","[30.941, 37.993, 5]",30.941, 37.993, 5,usp000f7x0,2007-03-30 23:17:45.850000,23:17:45,2007-03-30,2007,03,30,23,17,45.850000
3.1,Turkey,1175286323360,1415323918194,,https://earthquake.usgs.gov/earthquakes/eventpage/usp000f7x2,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp000f7x2&format=geojson,,,,,reviewed,0,148,us,p000f7x2,",usp000f7x2,",",us,",",impact-text,origin,phase-data,",8.0,,,117.5,md,earthquake,"M 3.1 - 14 km NE of E?irdir, Turkey","[30.946, 37.979, 5.9]",30.946, 37.979, 5.9,usp000f7x2,2007-03-30 23:25:23.360000,23:25:23,2007-03-30,2007,03,30,23,25,23.360000
3.0,Turkey,1175287282910,1415323918196,,https://earthquake.usgs.gov/earthquakes/eventpage/usp000f7x4,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp000f7x4&format=geojson,,,,,reviewed,0,138,us,p000f7x4,",usp000f7x4,",",us,",",impact-text,origin,phase-data,",6.0,,,112.6,md,earthquake,"M 3.0 - 14 km SW of Gelendost, Turkey","[30.92, 38.013, 8.8]",30.92, 38.013, 8.8,usp000f7x4,2007-03-30 23:41:22.910000,23:41:22,2007-03-30,2007,03,30,23,41,22.910000
4.1,Turkey,1175287765650,1415323918199,,https://earthquake.usgs.gov/earthquakes/eventpage/usp000f7x6,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp000f7x6&format=geojson,,,,,reviewed,0,259,us,p000f7x6,",usp000f7x6,",",us,",",impact-text,origin,phase-data,",52.0,,,47.4,mb,earthquake,"M 4.1 - 14 km NNE of E?irdir, Turkey","[30.926, 37.995, 6.8]",30.926, 37.995, 6.8,usp000f7x6,2007-03-30 23:49:25.650000,23:49:25,2007-03-30,2007,03,30,23,49,25.650000
3.1,Turkey,1175288486340,1415323918205,,https://earthquake.usgs.gov/earthquakes/eventpage/usp000f7x8,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp000f7x8&format=geojson,,,,,reviewed,0,148,us,p000f7x8,",usp000f7x8,",",us,",",impact-text,origin,phase-data,",9.0,,,114.4,md,earthquake,"M 3.1 - 13 km SSW of Gelendost, Turkey","[30.944, 38.01, 6.7]",30.944, 38.01, 6.7,usp000f7x8,2007-03-31 00:01:26.340000,00:01:26,2007-03-31,2007,03,31,00,01,26.340000
3.1,Turkey,1175289743510,1415323918209,,https://earthquake.usgs.gov/earthquakes/eventpage/usp000f7xa,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp000f7xa&format=geojson,,,,,reviewed,0,148,us,p000f7xa,",usp000f7xa,",",us,",",impact-text,origin,phase-data,",9.0,,,124.4,md,earthquake,"M 3.1 - 13 km ENE of E?irdir, Turkey","[30.98, 37.934, 5.3]",30.98, 37.934, 5.3,usp000f7xa,2007-03-31 00:22:23.510000,00:22:23,2007-03-31,2007,03,31,00,22,23.510000
3.2,Turkey,1175290247480,1415323918210,,https://earthquake.usgs.gov/earthquakes/eventpage/usp000f7xb,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp000f7xb&format=geojson,,,,,reviewed,0,158,us,p000f7xb,",usp000f7xb,",",us,",",impact-text,origin,phase-data,",8.0,,,111.8,md,earthquake,"M 3.2 - 13 km SW of Gelendost, Turkey","[30.923, 38.024, 5]",30.923, 38.024, 5,usp000f7xb,2007-03-31 00:30:47.480000,00:30:47,2007-03-31,2007,03,31,00,30,47.480000
3.3,Turkey,1175290943860,1415323918211,,https://earthquake.usgs.gov/earthquakes/eventpage/usp000f7xc,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp000f7xc&format=geojson,,,,,reviewed,0,168,us,p000f7xc,",usp000f7xc,",",us,",",impact-text,origin,phase-data,",13.0,,,56.3,md,earthquake,"M 3.3 - 15 km NNE of E?irdir, Turkey","[30.931, 37.998, 5]",30.931, 37.998, 5,usp000f7xc,2007-03-31 00:42:23.860000,00:42:23,2007-03-31,2007,03,31,00,42,23.860000
3.1,Turkey,1175291114870,1415323918213,,https://earthquake.usgs.gov/earthquakes/eventpage/usp000f7xd,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp000f7xd&format=geojson,,,,,reviewed,0,148,us,p000f7xd,",usp000f7xd,",",us,",",impact-text,origin,phase-data,",8.0,,,116.1,md,earthquake,"M 3.1 - 13 km NNE of E?irdir, Turkey","[30.924, 37.978, 6.7]",30.924, 37.978, 6.7,usp000f7xd,2007-03-31 00:45:14.870000,00:45:14,2007-03-31,2007,03,31,00,45,14.870000
3.2,Turkey,1175291377260,1415323918214,,https://earthquake.usgs.gov/earthquakes/eventpage/usp000f7xe,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp000f7xe&format=geojson,,,,,reviewed,0,158,us,p000f7xe,",usp000f7xe,",",us,",",impact-text,origin,phase-data,",10.0,,,68.5,md,earthquake,"M 3.2 - 14 km NE of E?irdir, Turkey","[30.971, 37.962, 5.5]",30.971, 37.962, 5.5,usp000f7xe,2007-03-31 00:49:37.260000,00:49:37,2007-03-31,2007,03,31,00,49,37.260000
3.8,Turkey,1175298217000,1415323918232,,https://earthquake.usgs.gov/earthquakes/eventpage/usp000f7xt,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp000f7xt&format=geojson,,,,,reviewed,0,222,us,p000f7xt,",usp000f7xt,",",us,",",impact-text,origin,phase-data,",8.0,,,112.4,ml,earthquake,"M 3.8 - 14 km SW of Gelendost, Turkey","[30.919, 38.012, 5.6]",30.919, 38.012, 5.6,usp000f7xt,2007-03-31 02:43:37,02:43:37,2007-03-31,2007,03,31,02,43,37
